1,92942
1,94452
1,99447
1,98109
1,97673
1,99801
1,99875
1,99336
1,99646
1,98943
1,98790
1,97953
1,94134
1,99629
1,99019
1,99566
1,98027
1,98722
1,99573
1,99794
1,98922
1,96356
1,99061
1,97842
1,97592
1,99041
1,99615
1,96069
1,96349
1,98114
1,99221
1,91278
1,97615
1,96525
1,99806
1,99473
1,98493
1,98706
1,98224
1,97608
1,99582
1,99086
1,98026
1,99020
1,93208
1,99653
1,95761
1,96384
1,99858
1,98877
