1,93658
1,95058
1,72674
1,92743
1,92991
1,88244
1,89342
1,94670
1,96151
1,77968
1,65478
1,90386
1,88462
1,53960
1,85739
1,80848
1,78413
1,91939
1,93693
1,92567
1,72348
1,94087
1,92632
1,56508
1,93477
1,94342
1,90788
1,69690
1,91864
1,54052
1,89267
1,83364
1,91725
1,92853
1,87020
1,83257
1,93770
1,76536
1,76524
1,68081
1,86211
1,90447
1,74547
1,87874
1,82088
1,92359
1,87858
1,94002
1,97251
1,94892
